state,expenditure,year,raw,inf_adj,inf_adj_perchild
Arkansas,socsec,1997,158875.9371,226531.8594,0.315324813
California,socsec,1997,1176634.537,1677694.125,0.1755144
Colorado,socsec,1997,156353.0525,222934.625,0.205483526
Connecticut,socsec,1997,134440.164,191690.3281,0.224267408
Delaware,socsec,1997,36127.75371,51512.44141,0.261615932
District of Columbia,socsec,1997,23373.86495,33327.42188,0.262292594
Florida,socsec,1997,725088.267,1033860.75,0.280842423
Georgia,socsec,1997,400435.5709,570957.5625,0.266212344
Hawaii,socsec,1997,48279.32213,68838.64844,0.21220167
Idaho,socsec,1997,51182.27188,72977.79688,0.192053407
Illinois,socsec,1997,519825.5563,741188.75,0.218577921
Indiana,socsec,1997,274670.612,391636.6875,0.240507081
Iowa,socsec,1997,105638.2113,150623.3125,0.194351405
Kansas,socsec,1997,106729.8857,152179.875,0.204808488
Kentucky,socsec,1997,220880.5892,314940.6563,0.296988875
Louisiana,socsec,1997,283112.703,403673.7813,0.307857692
Maine,socsec,1997,53367.39011,76093.42969,0.236125067
Maryland,socsec,1997,233309.1849,332661.875,0.24034439
Massachusetts,socsec,1997,235232.744,335404.5625,0.215577111
Michigan,socsec,1997,486665.1251,693907.1875,0.254846007
Minnesota,socsec,1997,160040.1151,228191.7969,0.171167389
Mississippi,socsec,1997,201241.6421,286938.625,0.349466145
Missouri,socsec,1997,281969.7444,402044.0938,0.268344432
Montana,socsec,1997,42721.76247,60914.45313,0.246956155
Nebraska,socsec,1997,59608.48476,84992.23438,0.178800777
Nevada,socsec,1997,74950.75586,106867.8828,0.229941592
New Hampshire,socsec,1997,51882.96493,73976.875,0.232390523
New Jersey,socsec,1997,354676.4081,505712.25,0.237736896
New Mexico,socsec,1997,93502.30805,133319.4531,0.246166244
New York,socsec,1997,806536.0568,1149992.375,0.234009355
North Carolina,socsec,1997,370876.6036,528811.1875,0.26914537
North Dakota,socsec,1997,21334.01645,30418.91992,0.170919701
Ohio,socsec,1997,474286.1266,676256.75,0.221233115
Oklahoma,socsec,1997,166719.621,237715.7188,0.25173378
Oregon,socsec,1997,137007.1507,195350.4531,0.222825512
Pennsylvania,socsec,1997,487341.3366,694871.375,0.223650575
Rhode Island,socsec,1997,39385.60512,56157.62109,0.218874097
South Carolina,socsec,1997,222612.7178,317410.4063,0.299734473
South Dakota,socsec,1997,32786.7874,46748.75391,0.214374989
Tennessee,socsec,1997,287841.2622,410415.9375,0.285758615
Texas,socsec,1997,905194.8718,1290664.25,0.216907203
Utah,socsec,1997,91657.46707,130689,0.175434902
Vermont,socsec,1997,24760.96177,35305.19922,0.222986311
Virginia,socsec,1997,290361.4751,414009.375,0.233448967
Washington,socsec,1997,216485.7185,308674.2813,0.198964596
West Virginia,socsec,1997,104608.1974,149154.6875,0.33475706
Wisconsin,socsec,1997,200223.0494,285486.2813,0.198697984
Wyoming,socsec,1997,22921.21203,32682.00977,0.229423106
Alabama,fedSSI,1997,128645.0108,183427.3594,0.154495329
Alaska,fedSSI,1997,4678.1592,6670.3125,0.033879574
Arizona,fedSSI,1997,60955.206,86912.44531,0.066685475
Arkansas,fedSSI,1997,76165.97604,108600.5938,0.151168406
California,fedSSI,1997,307368.8475,438259.1875,0.045849122
Colorado,fedSSI,1997,42516.1128,60621.22656,0.055875856
Connecticut,fedSSI,1997,26299.83912,37499.39453,0.043872282
Delaware,fedSSI,1997,11825.69472,16861.5625,0.085634723
District of Columbia,fedSSI,1997,13946.8152,19885.94531,0.156505838
Florida,fedSSI,1997,292188.624,416614.5938,0.113171004
Georgia,fedSSI,1997,136657.4899,194851.8906,0.090850845
Hawaii,fedSSI,1997,5102.33904,7275.125488,0.022426266
Idaho,fedSSI,1997,15139.11456,21585.97461,0.056807138
Illinois,fedSSI,1997,213840.2092,304902.1875,0.089916214
Indiana,fedSSI,1997,85669.632,122151.2969,0.075014047
Iowa,fedSSI,1997,27259.21152,38867.30859,0.050151043
Kansas,fedSSI,1997,32364.7722,46147.02734,0.062106129
Kentucky,fedSSI,1997,109605.8932,156280.6094,0.147372529
Louisiana,fedSSI,1997,163643.724,233329.9688,0.177946717
Maine,fedSSI,1997,12757.09968,18189.59961,0.056444038
Maryland,fedSSI,1997,63392.78784,90388.05469,0.065304331
Massachusetts,fedSSI,1997,68785.71566,98077.50781,0.063038096
Michigan,fedSSI,1997,191336.7564,272815.8438,0.100194998
Minnesota,fedSSI,1997,48793.8936,69572.34375,0.052186433
Mississippi,fedSSI,1997,106124.2486,151316.3281,0.184290051
Missouri,fedSSI,1997,89763.48,127988.4766,0.085425943
Montana,fedSSI,1997,10031.67264,14303.57227,0.057988789
Nebraska,fedSSI,1997,18103.1028,25812.15039,0.054301813
Nevada,fedSSI,1997,16938.97296,24152.28711,0.051967114
New Hampshire,fedSSI,1997,8173.70232,11654.40234,0.036611073
New Jersey,fedSSI,1997,93825.05962,133779.6406,0.062890224
New Mexico,fedSSI,1997,29576.9508,42172.03516,0.077868089
New York,fedSSI,1997,322706.3675,460128.0625,0.093630418
North Carolina,fedSSI,1997,140721.6229,200646.6875,0.102121755
North Dakota,fedSSI,1997,5123.04408,7304.647461,0.041043803
Ohio,fedSSI,1997,241373.0736,344159.6875,0.112589665
Oklahoma,fedSSI,1997,55846.3704,79628.0625,0.084323712
Oregon,fedSSI,1997,31755.66168,45278.53125,0.051646728
Pennsylvania,fedSSI,1997,214314.2978,305578.1563,0.098353066
Rhode Island,fedSSI,1997,15790.30056,22514.46289,0.087750025
South Carolina,fedSSI,1997,81571.8096,116308.4531,0.109831475
South Dakota,fedSSI,1997,11243.8656,16031.96777,0.073517531
Tennessee,fedSSI,1997,108608.6044,154858.625,0.107822776
Texas,fedSSI,1997,250033.971,356508.75,0.059914354
Utah,fedSSI,1997,18265.5246,26043.73828,0.034960713
Vermont,fedSSI,1997,5556.256484,7922.339844,0.050037201
Virginia,fedSSI,1997,101758.593,145091.5938,0.081813321
Washington,fedSSI,1997,59610.768,84995.49219,0.054786213
West Virginia,fedSSI,1997,39933.9072,56939.41406,0.127792642
Wisconsin,fedSSI,1997,90578.79936,129150.9922,0.089888878
Wyoming,fedSSI,1997,4876.88544,6953.664551,0.048813745
Alabama,fedEITC,1997,777301,1108307.875,0.93349427
Alaska,fedEITC,1997,37444,53389.19922,0.271172225
Arizona,fedEITC,1997,540008,769965.6875,0.590772986
Arkansas,fedEITC,1997,421488,600975,0.836537182
California,fedEITC,1997,3678384,5244791.5,0.548691452
Colorado,fedEITC,1997,334125,476409.2188,0.439116389
Connecticut,fedEITC,1997,196440,280092.25,0.327692926
Delaware,fedEITC,1997,76212,108666.2109,0.551882446
District of Columbia,fedEITC,1997,79636,113548.2969,0.89364481
Florida,fedEITC,1997,1997956,2848768,0.773851752
Georgia,fedEITC,1997,1153161,1644224.5,0.766629338
Hawaii,fedEITC,1997,81529,116247.4141,0.358343691
Idaho,fedEITC,1997,124412,177391.7656,0.466836393
Illinois,fedEITC,1997,1126013,1605515.75,0.473469526
Indiana,fedEITC,1997,546748,779575.875,0.478743494
Iowa,fedEITC,1997,212169,302519.3125,0.390344977
Kansas,fedEITC,1997,216463,308641.875,0.415380001
Kentucky,fedEITC,1997,453628,646801.5,0.609933436
Louisiana,fedEITC,1997,852446,1215452.625,0.926952541
Maine,fedEITC,1997,112697,160688.0313,0.498630077
Maryland,fedEITC,1997,490921,699975.4375,0.505724251
Massachusetts,fedEITC,1997,367706,524290.375,0.336981118
Michigan,fedEITC,1997,826354,1178249.625,0.432726771
Minnesota,fedEITC,1997,295830,421806.625,0.316398472
Mississippi,fedEITC,1997,636843,908037,1.105909705
Missouri,fedEITC,1997,590464,841907.9375,0.56193167
Montana,fedEITC,1997,94821,135199.6875,0.548119426
Nebraska,fedEITC,1997,138134,196957.1563,0.414344817
Nevada,fedEITC,1997,176939,252286.9219,0.54283154
New Hampshire,fedEITC,1997,77268,110171.8984,0.346093357
New Jersey,fedEITC,1997,653969,932456,0.438350439
New Mexico,fedEITC,1997,276693,394520.2813,0.72845763
New York,fedEITC,1997,1885239,2688051.5,0.546985507
North Carolina,fedEITC,1997,1029859,1468415.5,0.747369289
North Dakota,fedEITC,1997,52612,75016.35938,0.421506524
Ohio,fedEITC,1997,1008230,1437575.875,0.47029385
Oklahoma,fedEITC,1997,443442,632277.875,0.669563174
Oregon,fedEITC,1997,289491,412768.2188,0.470821977
Pennsylvania,fedEITC,1997,980167,1397562.5,0.449818015
Rhode Island,fedEITC,1997,80759,115149.5156,0.448794752
South Carolina,fedEITC,1997,615850,878104.3125,0.82920444
South Dakota,fedEITC,1997,70969,101190.5313,0.464027762
Tennessee,fedEITC,1997,759032,1082259.125,0.753540099
Texas,fedEITC,1997,3212454,4580449.5,0.769783854
Utah,fedEITC,1997,165649,236189.1719,0.317056715
Vermont,fedEITC,1997,49308,70305.38281,0.44404614
Virginia,fedEITC,1997,670120,955484.75,0.538772643
Washington,fedEITC,1997,418207,596296.8125,0.384359717
West Virginia,fedEITC,1997,201410,287178.6875,0.6445328
Wisconsin,fedEITC,1997,369134,526326.5,0.366322368
Wyoming,fedEITC,1997,47737,68065.38281,0.477809399
Alabama,CTC,1997,0,0,0
Alaska,CTC,1997,0,0,0
Arizona,CTC,1997,0,0,0
Arkansas,CTC,1997,0,0,0
California,CTC,1997,0,0,0
Colorado,CTC,1997,0,0,0
Connecticut,CTC,1997,0,0,0
Delaware,CTC,1997,0,0,0
District of Columbia,CTC,1997,0,0,0
Florida,CTC,1997,0,0,0
Georgia,CTC,1997,0,0,0
Hawaii,CTC,1997,0,0,0
Idaho,CTC,1997,0,0,0
Illinois,CTC,1997,0,0,0
Indiana,CTC,1997,0,0,0
Iowa,CTC,1997,0,0,0
Kansas,CTC,1997,0,0,0
Kentucky,CTC,1997,0,0,0
Louisiana,CTC,1997,0,0,0
Maine,CTC,1997,0,0,0
Maryland,CTC,1997,0,0,0
Massachusetts,CTC,1997,0,0,0
Michigan,CTC,1997,0,0,0
Minnesota,CTC,1997,0,0,0
Mississippi,CTC,1997,0,0,0
Missouri,CTC,1997,0,0,0
Montana,CTC,1997,0,0,0
Nebraska,CTC,1997,0,0,0
Nevada,CTC,1997,0,0,0
New Hampshire,CTC,1997,0,0,0
New Jersey,CTC,1997,0,0,0
New Mexico,CTC,1997,0,0,0
New York,CTC,1997,0,0,0
North Carolina,CTC,1997,0,0,0
North Dakota,CTC,1997,0,0,0
Ohio,CTC,1997,0,0,0
Oklahoma,CTC,1997,0,0,0
Oregon,CTC,1997,0,0,0
Pennsylvania,CTC,1997,0,0,0
Rhode Island,CTC,1997,0,0,0
South Carolina,CTC,1997,0,0,0
South Dakota,CTC,1997,0,0,0
Tennessee,CTC,1997,0,0,0
Texas,CTC,1997,0,0,0
Utah,CTC,1997,0,0,0
Vermont,CTC,1997,0,0,0
Virginia,CTC,1997,0,0,0
Washington,CTC,1997,0,0,0
West Virginia,CTC,1997,0,0,0
Wisconsin,CTC,1997,0,0,0
Wyoming,CTC,1997,0,0,0
Alabama,addCC,1997,0,0,0
Alaska,addCC,1997,0,0,0
Arizona,addCC,1997,0,0,0
Arkansas,addCC,1997,0,0,0
California,addCC,1997,0,0,0
Colorado,addCC,1997,0,0,0
Connecticut,addCC,1997,0,0,0
Delaware,addCC,1997,0,0,0
District of Columbia,addCC,1997,0,0,0
Florida,addCC,1997,0,0,0
Georgia,addCC,1997,0,0,0
Hawaii,addCC,1997,0,0,0
Idaho,addCC,1997,0,0,0
Illinois,addCC,1997,0,0,0
Indiana,addCC,1997,0,0,0
Iowa,addCC,1997,0,0,0
Kansas,addCC,1997,0,0,0
Kentucky,addCC,1997,0,0,0
Louisiana,addCC,1997,0,0,0
Maine,addCC,1997,0,0,0
Maryland,addCC,1997,0,0,0
Massachusetts,addCC,1997,0,0,0
Michigan,addCC,1997,0,0,0
Minnesota,addCC,1997,0,0,0
Mississippi,addCC,1997,0,0,0
Missouri,addCC,1997,0,0,0
Montana,addCC,1997,0,0,0
Nebraska,addCC,1997,0,0,0
Nevada,addCC,1997,0,0,0
New Hampshire,addCC,1997,0,0,0
New Jersey,addCC,1997,0,0,0
New Mexico,addCC,1997,0,0,0
New York,addCC,1997,0,0,0
North Carolina,addCC,1997,0,0,0
North Dakota,addCC,1997,0,0,0
Ohio,addCC,1997,0,0,0
Oklahoma,addCC,1997,0,0,0
Oregon,addCC,1997,0,0,0
Pennsylvania,addCC,1997,0,0,0
Rhode Island,addCC,1997,0,0,0
South Carolina,addCC,1997,0,0,0
South Dakota,addCC,1997,0,0,0
Tennessee,addCC,1997,0,0,0
Texas,addCC,1997,0,0,0
Utah,addCC,1997,0,0,0
Vermont,addCC,1997,0,0,0
Virginia,addCC,1997,0,0,0
Washington,addCC,1997,0,0,0
West Virginia,addCC,1997,0,0,0
Wisconsin,addCC,1997,0,0,0
Wyoming,addCC,1997,0,0,0
Alabama,stateEITC,1997,0,0,0
Alaska,stateEITC,1997,0,0,0
Arizona,stateEITC,1997,0,0,0
Arkansas,stateEITC,1997,0,0,0
California,stateEITC,1997,0,0,0
Colorado,stateEITC,1997,0,0,0
Connecticut,stateEITC,1997,0,0,0
Delaware,stateEITC,1997,0,0,0
District of Columbia,stateEITC,1997,0,0,0
Florida,stateEITC,1997,0,0,0
Georgia,stateEITC,1997,0,0,0
Hawaii,stateEITC,1997,0,0,0
Idaho,stateEITC,1997,0,0,0
Illinois,stateEITC,1997,0,0,0
Indiana,stateEITC,1997,0,0,0
Iowa,stateEITC,1997,11584.42773,16517.55469,0.021312837
Kansas,stateEITC,1997,0,0,0
Kentucky,stateEITC,1997,0,0,0
Louisiana,stateEITC,1997,0,0,0
Maine,stateEITC,1997,0,0,0
Maryland,stateEITC,1997,206186.8125,293989.6563,0.212404162
Massachusetts,stateEITC,1997,33093.54297,47186.14063,0.030328304
Michigan,stateEITC,1997,0,0,0
Minnesota,stateEITC,1997,39937.05078,56943.89453,0.042713795
Mississippi,stateEITC,1997,0,0,0
Missouri,stateEITC,1997,0,0,0
Montana,stateEITC,1997,0,0,0
Nebraska,stateEITC,1997,0,0,0
Nevada,stateEITC,1997,0,0,0
New Hampshire,stateEITC,1997,0,0,0
New Jersey,stateEITC,1997,0,0,0
New Mexico,stateEITC,1997,0,0,0
New York,stateEITC,1997,339343.0313,483849.2813,0.098457396
North Carolina,stateEITC,1997,0,0,0
North Dakota,stateEITC,1997,0,0,0
Ohio,stateEITC,1997,0,0,0
Oklahoma,stateEITC,1997,0,0,0
Oregon,stateEITC,1997,12158.62207,17336.26563,0.019774524
Pennsylvania,stateEITC,1997,0,0,0
Rhode Island,stateEITC,1997,18655.32813,26599.53711,0.103671588
South Carolina,stateEITC,1997,0,0,0
South Dakota,stateEITC,1997,0,0,0
Tennessee,stateEITC,1997,0,0,0
Texas,stateEITC,1997,0,0,0
Utah,stateEITC,1997,0,0,0
Vermont,stateEITC,1997,11094.2998,15818.70996,0.099910378
Virginia,stateEITC,1997,0,0,0
Washington,stateEITC,1997,0,0,0
West Virginia,stateEITC,1997,0,0,0
Wisconsin,stateEITC,1997,60760.80078,86635.25781,0.060297996
Wyoming,stateEITC,1997,0,0,0
Alabama,unemp,1997,279459,398464.1563,0.335614324
Alaska,unemp,1997,137851,196553.6406,0.998327136
Arizona,unemp,1997,211300,301280.25,0.231163859
Arkansas,unemp,1997,260884,371979.1563,0.517782569
California,unemp,1997,3746806,5342350.5,0.558897734
Colorado,unemp,1997,238510,340077.4063,0.313456476
Connecticut,unemp,1997,493870,704180.25,0.823853135
Delaware,unemp,1997,112437,160317.3125,0.814202607
District of Columbia,unemp,1997,116705,166402.7969,1.30961895
Florida,unemp,1997,961456,1370883.625,0.372392803
Georgia,unemp,1997,402427,573797,0.267536223
Hawaii,unemp,1997,235497,335781.3438,1.035077929
Idaho,unemp,1997,122683,174926.4844,0.460348606
Illinois,unemp,1997,1610734,2296651,0.677286565
Indiana,unemp,1997,285890,407633.75,0.250331014
Iowa,unemp,1997,236318,336951.9688,0.434773922
Kansas,unemp,1997,162421,231586.5625,0.311676532
Kentucky,unemp,1997,298905,426191.0938,0.401897967
Louisiana,unemp,1997,197604,281751.9375,0.214875236
Maine,unemp,1997,133522,190381.1719,0.590770662
Maryland,unemp,1997,451306,643490.6875,0.46491465
Massachusetts,unemp,1997,998902,1424275.625,0.915435433
Michigan,unemp,1997,1238170,1765433.875,0.648377419
Minnesota,unemp,1997,458084,653155.0625,0.48993367
Mississippi,unemp,1997,315640,450052.5313,0.548124611
Missouri,unemp,1997,364773,520108.4063,0.347146481
Montana,unemp,1997,76481,109049.7656,0.442103803
Nebraska,unemp,1997,63816,90991.48438,0.191421583
Nevada,unemp,1997,233831,333405.875,0.71737057
New Hampshire,unemp,1997,42171,60129.15234,0.188889369
New Jersey,unemp,1997,1727520,2463169.25,1.157943487
New Mexico,unemp,1997,100676,143548,0.265052646
New York,unemp,1997,2267618,3233263.25,0.65792942
North Carolina,unemp,1997,520694,742427,0.377867937
North Dakota,unemp,1997,41615,59336.38281,0.333402902
Ohio,unemp,1997,870926,1241802.25,0.406247735
Oklahoma,unemp,1997,130471,186030.9375,0.197001144
Oregon,unemp,1997,517560,737958.375,0.841748476
Pennsylvania,unemp,1997,1956902,2790231.5,0.898060977
Rhode Island,unemp,1997,229645,327437.3125,1.276185513
South Carolina,unemp,1997,248157,353832.5,0.33412829
South Dakota,unemp,1997,18907,26958.38086,0.123622604
Tennessee,unemp,1997,431199,614821.3125,0.428079098
Texas,unemp,1997,1335103,1903644.875,0.319923848
Utah,unemp,1997,99219,141470.5469,0.189907879
Vermont,unemp,1997,62619,89284.75,0.563919127
Virginia,unemp,1997,242924,346371.0625,0.195309505
Washington,unemp,1997,1033472,1473567,0.949828625
West Virginia,unemp,1997,181180,258333.9219,0.579794765
Wisconsin,unemp,1997,617566,880551.0625,0.61286211
Wyoming,unemp,1997,35807,51055.09766,0.3583996
Alabama,wcomp,1997,0,0,0
Alaska,wcomp,1997,2270,3236.659668,0.016439509
Arizona,wcomp,1997,231245,329718.6563,0.252983838
Arkansas,wcomp,1997,7448,10619.66602,0.014782221
California,wcomp,1997,961150,1370447.375,0.143371344
Colorado,wcomp,1997,340446,485421.9375,0.447423607
Connecticut,wcomp,1997,209484,298690.9375,0.349452406
Delaware,wcomp,1997,8817,12571.64258,0.063847527
District of Columbia,wcomp,1997,0,0,0
Florida,wcomp,1997,188226,268380.4063,0.072904021
Georgia,wcomp,1997,0,0,0
Hawaii,wcomp,1997,0,0,0
Idaho,wcomp,1997,73398,104653.8984,0.275414407
Illinois,wcomp,1997,7943,11325.45703,0.003339898
Indiana,wcomp,1997,792,1129.266235,0.000693491
Iowa,wcomp,1997,585,834.1171265,0.001076273
Kansas,wcomp,1997,25537,36411.70703,0.049004026
Kentucky,wcomp,1997,146700,209170.9063,0.197248057
Louisiana,wcomp,1997,27445,39132.21484,0.029843785
Maine,wcomp,1997,0,0,0
Maryland,wcomp,1997,202340,288504.7188,0.208441347
Massachusetts,wcomp,1997,40070,57133.46094,0.036721822
Michigan,wcomp,1997,32332,46100.30078,0.016930906
Minnesota,wcomp,1997,91166,129988.2422,0.097504586
Mississippi,wcomp,1997,0,0,0
Missouri,wcomp,1997,23065,32887.02734,0.021950455
Montana,wcomp,1997,65468,93346.97656,0.378442377
Nebraska,wcomp,1997,0,0,0
Nevada,wcomp,1997,212104,302426.625,0.650714278
New Hampshire,wcomp,1997,38724,55214.27734,0.173449814
New Jersey,wcomp,1997,110785,157961.8281,0.074258342
New Mexico,wcomp,1997,8382,11951.40137,0.022067534
New York,wcomp,1997,1494520,2130948.25,0.433621854
North Carolina,wcomp,1997,0,0,0
North Dakota,wcomp,1997,92909,132473.4844,0.744350135
Ohio,wcomp,1997,1645406,2346087.75,0.767507732
Oklahoma,wcomp,1997,160053,228210.1719,0.241667673
Oregon,wcomp,1997,478808,682704.1875,0.778723061
Pennsylvania,wcomp,1997,264741,377478.625,0.121494874
Rhode Island,wcomp,1997,4560,6501.835938,0.025340879
South Carolina,wcomp,1997,90702,129326.6563,0.122124717
South Dakota,wcomp,1997,3162,4508.510254,0.020674601
Tennessee,wcomp,1997,0,0,0
Texas,wcomp,1997,303,432.0299072,7.26063371985219e-05
Utah,wcomp,1997,81345,115985.0547,0.155696556
Vermont,wcomp,1997,0,0,0
Virginia,wcomp,1997,0,0,0
Washington,wcomp,1997,959393,1367942.125,0.88174516
West Virginia,wcomp,1997,517948,738511.625,1.657487154
Wisconsin,wcomp,1997,2200,3136.85083,0.002183243
Wyoming,wcomp,1997,67899,96813.19531,0.679615021
Alabama,Medicaid_CHIP,1997,NA,NA,NA
Alaska,Medicaid_CHIP,1997,NA,NA,NA
Arizona,Medicaid_CHIP,1997,NA,NA,NA
Arkansas,Medicaid_CHIP,1997,NA,NA,NA
California,Medicaid_CHIP,1997,NA,NA,NA
Colorado,Medicaid_CHIP,1997,NA,NA,NA
Connecticut,Medicaid_CHIP,1997,NA,NA,NA
Delaware,Medicaid_CHIP,1997,NA,NA,NA
District of Columbia,Medicaid_CHIP,1997,NA,NA,NA
Florida,Medicaid_CHIP,1997,NA,NA,NA
Georgia,Medicaid_CHIP,1997,NA,NA,NA
Hawaii,Medicaid_CHIP,1997,NA,NA,NA
Idaho,Medicaid_CHIP,1997,NA,NA,NA
Illinois,Medicaid_CHIP,1997,NA,NA,NA
Indiana,Medicaid_CHIP,1997,NA,NA,NA
Iowa,Medicaid_CHIP,1997,NA,NA,NA
Kansas,Medicaid_CHIP,1997,NA,NA,NA
Kentucky,Medicaid_CHIP,1997,NA,NA,NA
